"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.88999623320795e-38,2.7236382140531,0.495,0.108,2.98152693669328e-33,"Perivascular cell","SH3PXD2B"
1.23392208246134e-37,3.67445225178975,0.271,0.033,4.13832788015883e-33,"Perivascular cell","BMP1"
1.25519188442823e-37,4.85434714306024,0.234,0.025,4.2096625419954e-33,"Perivascular cell","STEAP1"
2.04815586436305e-37,2.29380287918872,0.57,0.14,6.8691051379008e-33,"Perivascular cell","PLXDC2"
2.40236056989376e-37,6.0339634031754,0.065,0.001,8.05703687930969e-33,"Perivascular cell","LINC01615"
3.66293821097824e-37,3.8127760508519,0.178,0.013,1.22847621719788e-32,"Perivascular cell","PLEKHF1"
5.29591333616128e-37,4.70702644183099,0.206,0.019,1.77614341468177e-32,"Perivascular cell","SULF1"
5.9666106797209e-37,2.10890566591883,0.813,0.295,2.0010818897648e-32,"Perivascular cell","FAP"
6.15614852737323e-37,3.69485740653054,0.355,0.058,2.06464909311043e-32,"Perivascular cell","MMP1"
1.01311968770076e-36,3.6840101706359,0.252,0.029,3.39780080861081e-32,"Perivascular cell","RERG"
2.0094529362603e-36,2.86442286939644,0.29,0.037,6.7393032576298e-32,"Perivascular cell","HOXB2"
6.89659823595641e-36,2.22057632284992,0.598,0.162,2.31298111637506e-31,"Perivascular cell","AKAP12"
7.403535294104e-36,4.32954555365525,0.215,0.021,2.4829976669366e-31,"Perivascular cell","TAGLN"
8.67216690225008e-36,3.18563983313739,0.346,0.055,2.90847133567663e-31,"Perivascular cell","SLC1A5"
2.42328642316885e-35,5.52588559326735,0.093,0.003,8.12721800602369e-31,"Perivascular cell","CLEC2L"
2.52510942696318e-35,5.43360967956159,0.075,0.002,8.46871199614912e-31,"Perivascular cell","LINC01655"
3.47931444025151e-35,2.24375815781376,0.617,0.178,1.16689247697155e-30,"Perivascular cell","CYTOR"
4.06772829892993e-35,2.80768535332721,0.327,0.049,1.36423471689512e-30,"Perivascular cell","ANGPTL2"
5.52394188877446e-35,3.27219047571354,0.234,0.025,1.85261963065718e-30,"Perivascular cell","SNAI1"
5.60452250860962e-35,3.53387097152501,0.206,0.02,1.8796447589375e-30,"Perivascular cell","CHST2"
6.43420675122291e-35,2.57625186928057,0.364,0.06,2.15790426022514e-30,"Perivascular cell","LHFPL6"
6.55654256881401e-35,3.42642171749422,0.299,0.042,2.19893324672884e-30,"Perivascular cell","MICAL2"
1.19169262227523e-34,8.37988150551625,0.037,0,3.99669871658668e-30,"Perivascular cell","ELANE"
1.76443342170889e-34,2.39260048366899,0.561,0.15,5.91755680972727e-30,"Perivascular cell","SERPINH1"
3.90293783006967e-34,6.32166585930056,0.065,0.001,1.30896728944877e-29,"Perivascular cell","VSIG10L2"
4.30246243718591e-34,3.94461540712607,0.159,0.012,1.44295985218341e-29,"Perivascular cell","COPZ2"
8.00091596669795e-34,4.03467346951713,0.224,0.025,2.68334719691116e-29,"Perivascular cell","CLMP"
9.08862866002565e-34,1.85620444378759,0.607,0.166,3.0481442799994e-29,"Perivascular cell","TUBB6"
1.05970512426019e-33,5.07867011351856,0.112,0.005,3.55403904574384e-29,"Perivascular cell","BDKRB1"
1.72718536206527e-33,3.3094433756687,0.355,0.063,5.79263426729449e-29,"Perivascular cell","PID1"
2.04032075902358e-33,5.30867777819897,0.103,0.004,6.84282776161328e-29,"Perivascular cell","MME"
2.89733916954414e-33,3.51463234128754,0.178,0.015,9.71709610681713e-29,"Perivascular cell","SYDE1"
4.33875717263535e-33,4.97961177967948,0.084,0.003,1.45513238055844e-28,"Perivascular cell","MRGPRF"
4.63682024653783e-33,5.54532996687935,0.075,0.002,1.55509677428386e-28,"Perivascular cell","GSTM5"
4.88313036479015e-33,4.18856996843209,0.224,0.026,1.63770426174332e-28,"Perivascular cell","CFD"
5.2462574109665e-33,3.36141022580766,0.243,0.03,1.75948981048994e-28,"Perivascular cell","RASA3"
7.27465969552735e-33,1.65691765004377,1,0.834,2.43977536868596e-28,"Perivascular cell","TMSB10"
9.10319493997182e-33,2.33527369666342,0.617,0.188,3.05302951896775e-28,"Perivascular cell","TSHZ2"
1.08169327175397e-32,1.59121707496797,0.86,0.336,3.62778289480847e-28,"Perivascular cell","IFITM3"
2.3319125636819e-32,2.8094253912211,0.299,0.046,7.82076835607634e-28,"Perivascular cell","RUNX2"
3.35242590058722e-32,2.83663954026387,0.28,0.039,1.12433659853894e-27,"Perivascular cell","FRMD6"
3.68700923746724e-32,3.35761568489101,0.196,0.019,1.23654915806176e-27,"Perivascular cell","LOX"
4.51317852699797e-32,3.69971150665107,0.224,0.026,1.51362981438458e-27,"Perivascular cell","GXYLT2"
7.16099706444119e-32,1.60832803419107,1,0.99,2.40165519547229e-27,"Perivascular cell","FTH1"
8.02197263348649e-32,2.27272305555525,0.336,0.056,2.6904091818187e-27,"Perivascular cell","PMP22"
9.14612330814892e-32,3.43930120856671,0.224,0.026,3.06742683508698e-27,"Perivascular cell","ANTXR2"
9.43731219800378e-32,5.50012721938007,0.112,0.006,3.16508576496651e-27,"Perivascular cell","LAMP5"
1.49471491187234e-31,2.33345287270383,0.57,0.165,5.01297487143745e-27,"Perivascular cell","RAI14"
1.80809912021136e-31,6.03961635174974,0.065,0.001,6.06400282936484e-27,"Perivascular cell","CILP"
2.05561268334017e-31,3.45074426012048,0.299,0.047,6.89411381738628e-27,"Perivascular cell","SGCD"
3.30764150100641e-31,2.75042714613879,0.449,0.104,1.10931680660753e-26,"Perivascular cell","YAP1"
1.04172925903926e-30,2.52986511182771,0.477,0.121,3.49375158896586e-26,"Perivascular cell","PDLIM7"
1.06108441268231e-30,1.79689436565052,0.701,0.24,3.55866490325394e-26,"Perivascular cell","LGALS3"
1.51792397964588e-30,4.30584844309459,0.112,0.006,5.09081344293636e-26,"Perivascular cell","C3orf80"
1.55640996518615e-30,1.67684929183823,0.897,0.619,5.21988774124129e-26,"Perivascular cell","CAPZB"
1.57224920754871e-30,6.4417107755163,0.047,0,5.27300939227685e-26,"Perivascular cell","HAS2-AS1"
1.63638465540703e-30,6.26770864984695,0.047,0,5.48810685730409e-26,"Perivascular cell","Z97200.1"
1.68914103248807e-30,1.91827288042238,0.579,0.167,5.66504119475849e-26,"Perivascular cell","S100A16"
1.97426775306647e-30,3.58418140642571,0.178,0.017,6.62129919023433e-26,"Perivascular cell","ADGRA2"
2.24595866530736e-30,5.6370445558302,0.056,0.001,7.53249617170783e-26,"Perivascular cell","MEOX2"
2.68638094578534e-30,2.29966445516962,0.804,0.415,9.00958441597487e-26,"Perivascular cell","IER3"
2.77241915726685e-30,2.58482792915131,0.421,0.093,9.29813936964157e-26,"Perivascular cell","RND3"
4.01084906645263e-30,4.21022898582777,0.355,0.07,1.34515855990688e-25,"Perivascular cell","IGFBP3"
4.81210435249775e-30,2.35428615954152,0.907,0.514,1.6138835577407e-25,"Perivascular cell","MT2A"
6.12455803639465e-30,2.87436316861803,0.486,0.13,2.05405427424604e-25,"Perivascular cell","OLFM2"
7.27884852094659e-30,2.84648071826216,0.196,0.021,2.44118021695507e-25,"Perivascular cell","ALDH1A3"
8.74090239870477e-30,4.72531848970299,0.178,0.018,2.93152384647761e-25,"Perivascular cell","PIEZO2"
1.46530020066134e-29,1.92033617778589,0.692,0.253,4.91432381297801e-25,"Perivascular cell","CNN3"
1.87289500249058e-29,3.22506325894855,0.364,0.074,6.28131525935292e-25,"Perivascular cell","UACA"
2.2783157435621e-29,2.04188752504236,0.804,0.404,7.64101534075856e-25,"Perivascular cell","SNX9"
2.37798197886415e-29,1.85006294084037,0.925,0.699,7.97527596071459e-25,"Perivascular cell","CALR"
3.68591074083438e-29,2.71076777894773,0.411,0.094,1.23618074426103e-24,"Perivascular cell","LARP6"
3.97320803131527e-29,5.6410260239789,0.065,0.002,1.33253450954252e-24,"Perivascular cell","SLC17A7"
4.13675721618954e-29,2.71974710814959,0.542,0.165,1.38738563516565e-24,"Perivascular cell","RNF24"
4.30843397254552e-29,3.18080248479946,0.364,0.076,1.44496258571232e-24,"Perivascular cell","CTSC"
4.83200833065473e-29,3.57673510499693,0.206,0.024,1.62055895393498e-24,"Perivascular cell","HS3ST3A1"
5.37696998701858e-29,2.63517908424438,0.252,0.035,1.80332819424629e-24,"Perivascular cell","MYLK"
5.58630592975757e-29,2.22930497532018,0.533,0.147,1.87353528272209e-24,"Perivascular cell","TRPS1"
7.31445820824382e-29,2.76295314777678,0.355,0.07,2.45312299388081e-24,"Perivascular cell","RRAS"
1.29658747266173e-28,2.31500472774717,0.561,0.179,4.34849506581292e-24,"Perivascular cell","B4GALT1"
2.29521736544431e-28,3.20372163553397,0.262,0.039,7.69770000022711e-24,"Perivascular cell","ARHGAP22"
2.5825900538137e-28,4.00668994244035,0.131,0.01,8.6614905224804e-24,"Perivascular cell","LZTS1"
3.47077478388577e-28,2.09892657685805,0.383,0.078,1.16402844701961e-23,"Perivascular cell","DAB2"
6.63135060887563e-28,3.08414375475319,0.168,0.016,2.22402236720471e-23,"Perivascular cell","EGR2"
6.63977059206856e-28,2.64304344356881,0.243,0.033,2.22684626116795e-23,"Perivascular cell","HIC1"
7.77109078018929e-28,2.07268017864962,0.505,0.138,2.60626842585988e-23,"Perivascular cell","PDE3A"
7.99755083321457e-28,2.16489040062188,0.72,0.291,2.6822185984435e-23,"Perivascular cell","MAML2"
1.00166809925951e-27,7.13894649925535,0.037,0,3.35939447129656e-23,"Perivascular cell","AC080038.1"
1.01679937162102e-27,6.89962911937989,0.037,0,3.41014173254258e-23,"Perivascular cell","SFTA1P"
1.0321573166829e-27,7.03140630199893,0.037,0,3.46164920869111e-23,"Perivascular cell","LINC01711"
1.06356674128734e-27,6.58546842331003,0.037,0,3.56699013692949e-23,"Perivascular cell","AC009093.1"
1.0751982376763e-27,3.20339255431117,0.262,0.04,3.60599984951879e-23,"Perivascular cell","ENC1"
1.28035798446267e-27,4.11430636530585,0.121,0.008,4.29406460829089e-23,"Perivascular cell","IL16"
2.23265511928013e-27,2.84296238537503,0.28,0.046,7.48787873904171e-23,"Perivascular cell","AC092069.1"
2.62179651706763e-27,3.15914930242653,0.252,0.039,8.79298115894143e-23,"Perivascular cell","FUOM"
2.6382268673864e-27,2.06605118128638,0.364,0.075,8.84808526784049e-23,"Perivascular cell","SGIP1"
3.23310751518415e-27,3.70294471758907,0.15,0.013,1.08431959844246e-22,"Perivascular cell","CALHM2"
3.35160346296917e-27,3.47894855901768,0.15,0.013,1.1240607694106e-22,"Perivascular cell","PKNOX2"
3.96601028383531e-27,3.80770100795851,0.121,0.009,1.33012052899269e-22,"Perivascular cell","ITGBL1"
4.06019105788467e-27,3.46812282588584,0.15,0.013,1.36170687699336e-22,"Perivascular cell","PAQR5"
4.43060707917336e-27,1.53237786030499,0.785,0.322,1.48593700221316e-22,"Perivascular cell","SOX4"
5.20239042938595e-27,2.83763230466537,0.308,0.057,1.74477770220746e-22,"Perivascular cell","ARHGEF40"
6.09144374525283e-27,1.71311864675951,0.832,0.482,2.04294840328289e-22,"Perivascular cell","GSTO1"
7.7687692510448e-27,1.87288654230077,0.43,0.103,2.6054898314154e-22,"Perivascular cell","SERPING1"
1.10069110942423e-26,2.10215694201897,0.729,0.308,3.69149784278698e-22,"Perivascular cell","UBE2E2"
1.13650219232627e-26,4.28946605448415,0.112,0.007,3.81160105262385e-22,"Perivascular cell","BMP8A"
1.18160920937226e-26,2.30679052969993,0.505,0.154,3.96288096639268e-22,"Perivascular cell","CBR1"
1.30279970926249e-26,2.98137366588547,0.178,0.019,4.36932966492454e-22,"Perivascular cell","HOXB6"
1.68344967990275e-26,3.6436083133354,0.168,0.018,5.64595353645783e-22,"Perivascular cell","BTBD19"
2.1289933098765e-26,8.12547801139075,0.028,0,7.14021776266382e-22,"Perivascular cell","FAM43B"
2.1289933098765e-26,8.0453583190618,0.028,0,7.14021776266382e-22,"Perivascular cell","AC083967.1"
2.18298837840416e-26,4.20278919614686,0.121,0.009,7.32130642349189e-22,"Perivascular cell","S1PR3"
2.40100282293427e-26,1.54426877722607,0.907,0.628,8.05248326755695e-22,"Perivascular cell","SH3BGRL3"
2.99520712549569e-26,2.25622551621612,0.495,0.145,1.00453256574874e-21,"Perivascular cell","TGIF1"
3.17294454435507e-26,3.31347673694511,0.178,0.02,1.0641421412858e-21,"Perivascular cell","LIMD2"
3.36163777033757e-26,2.61372709758766,0.336,0.069,1.12742607541581e-21,"Perivascular cell","EHD2"
3.48618458803903e-26,3.97245731012856,0.168,0.018,1.16919658713653e-21,"Perivascular cell","EPHA3"
4.7319191759041e-26,2.38079197902798,0.43,0.11,1.58699105321472e-21,"Perivascular cell","PHLDA2"
4.82597760189745e-26,4.29594311324971,0.131,0.011,1.61853636812437e-21,"Perivascular cell","SCRG1"
7.9432530380322e-26,4.01484521459086,0.121,0.009,2.66400820389524e-21,"Perivascular cell","DTX4"
8.21174139418612e-26,2.46399582333998,0.439,0.118,2.75405382878214e-21,"Perivascular cell","CSGALNACT2"
1.01343072067113e-25,2.886992860044,0.355,0.079,3.39884395098684e-21,"Perivascular cell","ARSG"
1.09409694349371e-25,1.79774953510847,0.748,0.356,3.66938232908922e-21,"Perivascular cell","CALU"
1.33781239143605e-25,2.78912547335077,0.336,0.07,4.48675519839823e-21,"Perivascular cell","AL109930.1"
2.73144729515391e-25,2.06561892458774,0.701,0.304,9.16072793848719e-21,"Perivascular cell","LIMS1"
3.53686033191814e-25,2.63438851542088,0.449,0.128,1.18619221811871e-20,"Perivascular cell","PDLIM2"
5.95701752870903e-25,2.01943049132792,0.542,0.175,1.99786453877844e-20,"Perivascular cell","LITAF"
6.52911634131528e-25,2.47885397217315,0.224,0.032,2.18973503855032e-20,"Perivascular cell","ZNF521"
7.34422318109003e-25,4.77388073585193,0.093,0.005,2.46310557047398e-20,"Perivascular cell","TMEM92-AS1"
7.6070911375282e-25,2.61540772864968,0.477,0.14,2.55126622570421e-20,"Perivascular cell","TNS1"
7.93110571846389e-25,2.6802286578962,0.327,0.068,2.65993423585842e-20,"Perivascular cell","P4HA3"
9.42379921199932e-25,4.53155825279522,0.075,0.003,3.16055377972033e-20,"Perivascular cell","SCARA3"
9.73795954379259e-25,3.20657523114515,0.159,0.017,3.26591687179716e-20,"Perivascular cell","PPFIA2"
1.2279103087878e-24,2.71472639779182,0.262,0.045,4.11816559361254e-20,"Perivascular cell","NFIX"
1.31026128479342e-24,3.46670246705508,0.15,0.015,4.39435429694017e-20,"Perivascular cell","NBAT1"
1.44070715573252e-24,2.9545094813233,0.262,0.045,4.83184365889574e-20,"Perivascular cell","UBASH3B"
1.71840871280661e-24,3.75087627727988,0.131,0.011,5.76319914101082e-20,"Perivascular cell","MSX1"
1.90760159791888e-24,2.91583290359722,0.159,0.017,6.39771423910035e-20,"Perivascular cell","DOK5"
2.14061143659199e-24,3.07144370856852,0.271,0.049,7.17918263604221e-20,"Perivascular cell","FHL3"
3.23621884370342e-24,2.48733977538561,0.458,0.137,1.08536307580125e-19,"Perivascular cell","SHMT2"
3.36301668348961e-24,1.58452284585747,0.869,0.595,1.12788853530874e-19,"Perivascular cell","MYDGF"
3.40358737947409e-24,2.5637972206818,0.383,0.096,1.14149513532802e-19,"Perivascular cell","CLEC11A"
5.08686317256238e-24,3.57230560659009,0.271,0.051,1.70603217081397e-19,"Perivascular cell","PLTP"
5.29427120099915e-24,1.97676354955602,0.495,0.152,1.7755926753911e-19,"Perivascular cell","HES4"
5.59017167740706e-24,2.27739594591954,0.561,0.212,1.87483177716878e-19,"Perivascular cell","FAM114A1"
6.83014251185327e-24,3.34625425384976,0.243,0.04,2.29069319562535e-19,"Perivascular cell","DIRC3"
7.83018766779223e-24,2.44459110390904,0.299,0.058,2.62608834002416e-19,"Perivascular cell","ITPRIP"
9.71143259441002e-24,4.75857961152812,0.065,0.002,3.25702026351323e-19,"Perivascular cell","BX322234.1"
1.11985942478864e-23,2.36009610668264,0.252,0.041,3.75578453885613e-19,"Perivascular cell","A2M"
1.12833024560007e-23,4.54082030292032,0.065,0.002,3.78419397769351e-19,"Perivascular cell","FBLN2"
1.28102303516099e-23,4.61608777697607,0.075,0.003,4.29629505532294e-19,"Perivascular cell","PTGDR"
1.41193952377821e-23,2.31491346347481,0.43,0.119,4.73536277484738e-19,"Perivascular cell","RAB31"
1.70908833076157e-23,2.6826185971934,0.308,0.063,5.73194044370814e-19,"Perivascular cell","CHSY1"
2.18773646497687e-23,2.48409548296337,0.43,0.123,7.33723055623944e-19,"Perivascular cell","LMO4"
3.65887692568173e-23,2.67193601459752,0.308,0.065,1.22711414333514e-18,"Perivascular cell","NOTCH2"
3.8651257800873e-23,4.37736313383767,0.14,0.014,1.29628588412568e-18,"Perivascular cell","FBLN5"
3.93834941990301e-23,5.38167680311645,0.084,0.005,1.32084362844707e-18,"Perivascular cell","SFRP4"
4.20149576291584e-23,7.29016030047311,0.037,0,1.40909764896671e-18,"Perivascular cell","OSR2"
4.22097062762835e-23,4.699544966892,0.084,0.005,1.415629129094e-18,"Perivascular cell","SLC2A5"
4.2540820066868e-23,6.44632573989545,0.037,0,1.42673402340262e-18,"Perivascular cell","CEND1"
4.30731982079805e-23,6.5479976988808,0.037,0,1.44458892149925e-18,"Perivascular cell","BIRC7"
4.41578221641302e-23,6.05923269842166,0.037,0,1.4809650397406e-18,"Perivascular cell","AC107204.1"
4.52694803881048e-23,5.75063801421626,0.037,0,1.51824783325626e-18,"Perivascular cell","AC112721.2"
4.90805669247844e-23,3.77142876117038,0.093,0.006,1.64606405352342e-18,"Perivascular cell","HTR2B"
5.65588354627299e-23,2.26407737164241,0.411,0.11,1.89687022374903e-18,"Perivascular cell","SLC16A3"
7.39138717776214e-23,1.24331135381709,0.935,0.853,2.47892343167787e-18,"Perivascular cell","YBX1"
8.22854509004181e-23,2.39077637010966,0.449,0.136,2.75968945229822e-18,"Perivascular cell","LAMB1"
8.52173401861127e-23,3.16106642408411,0.224,0.036,2.85801915516185e-18,"Perivascular cell","MRAS"
9.71143740750572e-23,2.39069681130021,0.439,0.129,3.25702187772927e-18,"Perivascular cell","FADS2"
1.54465297286779e-22,2.13443087838698,0.393,0.101,5.180457140404e-18,"Perivascular cell","MYOF"
1.69104859836337e-22,3.95049827305057,0.112,0.009,5.67143878919106e-18,"Perivascular cell","CSTA"
1.96879227489608e-22,1.76473719424419,0.458,0.139,6.60293553154648e-18,"Perivascular cell","SLC9A3R2"
2.08870454217001e-22,3.60129757434397,0.112,0.009,7.00509729352976e-18,"Perivascular cell","PDPN"
2.28872239883914e-22,3.29838491710462,0.121,0.011,7.6759171812267e-18,"Perivascular cell","IL24"
2.40100290267766e-22,4.09910221087533,0.121,0.011,8.05248353500034e-18,"Perivascular cell","EFEMP1"
2.57795827318245e-22,3.35022301540124,0.178,0.024,8.64595645659928e-18,"Perivascular cell","TSKU"
2.74938379023001e-22,1.52886855281884,0.804,0.466,9.22088335567339e-18,"Perivascular cell","RAB13"
2.76806609297556e-22,3.44185549611946,0.168,0.021,9.28354006262142e-18,"Perivascular cell","VASN"
3.09232320174197e-22,2.28377805819347,0.346,0.083,1.03710335540022e-17,"Perivascular cell","SOD3"
3.48987986727902e-22,4.599344790932,0.084,0.005,1.17043590988804e-17,"Perivascular cell","CLDN11"
3.61072282104591e-22,3.22216161971237,0.187,0.026,1.21096421972238e-17,"Perivascular cell","KIRREL1"
6.60529210641707e-22,3.64213464586113,0.121,0.011,2.21528286665016e-17,"Perivascular cell","LAMA1"
7.43002666351745e-22,1.90176076928149,0.738,0.361,2.49188234241048e-17,"Perivascular cell","ZEB1"
8.42232056837699e-22,2.14964230758315,0.551,0.213,2.82467787222228e-17,"Perivascular cell","ITGB1BP1"
1.1567625559072e-21,2.82409055148123,0.29,0.062,3.87955026000157e-17,"Perivascular cell","NR2F2"
1.41902840189466e-21,4.7939906787652,0.075,0.004,4.75913745427432e-17,"Perivascular cell","AC040170.1"
1.63804413732286e-21,2.27239062289869,0.421,0.124,5.49367242775339e-17,"Perivascular cell","SSH1"
1.65259174672133e-21,1.56227454380531,0.916,0.588,5.54246220015399e-17,"Perivascular cell","VIM"
1.90504241362794e-21,1.73351671040905,0.785,0.488,6.38913124682539e-17,"Perivascular cell","AP2S1"
2.04026332573075e-21,1.73795529551021,0.505,0.166,6.84263514183579e-17,"Perivascular cell","PHLDA1"
2.20750108026192e-21,4.13497550371087,0.14,0.015,7.40351712298242e-17,"Perivascular cell","NUDT6"
2.6423908890227e-21,2.79328056930621,0.271,0.053,8.86205056360435e-17,"Perivascular cell","SH3RF3"
2.70966473843279e-21,1.69972288820655,0.234,0.04,9.08767359975589e-17,"Perivascular cell","S100A4"
2.88539597920817e-21,6.14774230982632,0.047,0.001,9.67704103506837e-17,"Perivascular cell","AP003555.1"
2.93913434817474e-21,5.88538965181432,0.047,0.001,9.85726877690844e-17,"Perivascular cell","CH25H"
